"DATES"	"MOMENT"	"TQR"	"RPE"	"DURATION"	"SLEEP"	"PERSON_ID"	"ID"	"TQR_OF_RPE"
23-MAY-13	"A"	15	16	120	0	13	13869	
23-MAY-13	"O"			0	8	13	13870	
24-MAY-13	"A"	14	14	25	0	13	13871	
24-MAY-13	"O"	14	14	60	8	13	13872	
25-MAY-13	"A"	13	12	60	0	13	13873	
25-MAY-13	"O"			0	8	13	13874	
26-MAY-13	"A"	13	15	120	0	13	13875	
26-MAY-13	"O"			0	9	13	13876	
27-MAY-13	"A"	14	13	60	0	13	13877	
27-MAY-13	"O"			0	9	13	13878	
28-MAY-13	"A"			0	0	13	13879	
28-MAY-13	"O"	14	14	120	8	13	13880	
29-MAY-13	"A"	14	15	120	0	13	13881	
29-MAY-13	"O"			0	8	13	13882	
30-MAY-13	"A"	15	16	120	0	13	13883	
30-MAY-13	"O"			0	7	13	13884	
31-MAY-13	"A"	13	13	30	0	13	13885	
31-MAY-13	"O"			0	8	13	13886	
01-JUN-13	"A"	15	15	120	0	13	13887	
01-JUN-13	"O"			0	9	13	13888	
02-JUN-13	"A"	13	12	60	0	13	13889	
02-JUN-13	"O"			0	7	13	13890	
03-JUN-13	"A"	13	14	50	0	13	13891	
03-JUN-13	"O"			0	8	13	13892	
04-JUN-13	"A"	13	12	25	0	13	13893	
04-JUN-13	"O"			0	9	13	13894	
05-JUN-13	"A"	14	14	90	0	13	13895	
05-JUN-13	"O"	12	13	30	8	13	13896	
06-JUN-13	"A"	14	12	35	0	13	13897	
06-JUN-13	"O"			0	8	13	13898	
07-JUN-13	"A"	14	15	90	0	13	13899	
07-JUN-13	"O"			0	8	13	13900	
08-JUN-13	"A"	13	15	60	0	13	13901	
08-JUN-13	"O"			0	9	13	13902	
09-JUN-13	"A"			0	0	13	13903	
09-JUN-13	"O"	11	14	45	8	13	13904	
10-JUN-13	"A"	13	13	45	0	13	13905	
10-JUN-13	"O"			0	8	13	13906	
11-JUN-13	"A"	13	12	60	0	13	13907	
11-JUN-13	"O"			0	8	13	13908	
12-JUN-13	"A"	14	15	120	0	13	13909	
12-JUN-13	"O"			0	8	13	13910	
13-JUN-13	"A"	13	13	60	0	13	13911	
13-JUN-13	"O"			0	9	13	13912	
14-JUN-13	"A"	13	12	45	0	13	13913	
14-JUN-13	"O"			0	8	13	13914	
15-JUN-13	"A"	14	13	40	0	13	13915	
15-JUN-13	"O"	13	13	90	9	13	13916	
16-JUN-13	"A"			0	0	13	13917	
16-JUN-13	"O"			0	9	13	13918	
17-JUN-13	"A"	14	13	45	0	13	13919	
17-JUN-13	"O"			0	8	13	13920	
18-JUN-13	"A"	14	15	120	0	13	13921	
18-JUN-13	"O"			0	9	13	13922	
19-JUN-13	"A"	12	12	60	0	13	13923	
19-JUN-13	"O"			0	8	13	13924	
20-JUN-13	"A"	14	15	120	0	13	13925	
20-JUN-13	"O"			0	8	13	13926	
21-JUN-13	"A"	13	13	90	0	13	13927	
21-JUN-13	"O"			0	8	13	13928	
22-JUN-13	"A"			0	8	13	13929	
22-JUN-13	"O"	14	15	120	8	13	13930	
23-JUN-13	"A"			0	0	13	13931	
23-JUN-13	"O"	14	13	65	9	13	13932	
24-JUN-13	"A"	14	13	50	0	13	13933	
24-JUN-13	"O"			0	8	13	13934	
25-JUN-13	"A"	13	15	120	0	13	13935	
25-JUN-13	"O"			0	9	13	13936	
26-JUN-13	"A"	14	15	90	0	13	13937	
26-JUN-13	"O"			0	9	13	13938	
27-JUN-13	"A"	14	14	25	0	13	13939	
27-JUN-13	"O"			0	8	13	13940	
28-JUN-13	"A"	14	13	30	0	13	13941	
28-JUN-13	"O"			0	8	13	13942	
29-JUN-13	"A"	14	15	90	0	13	13943	
29-JUN-13	"O"			0	9	13	13944	
30-JUN-13	"A"			0	0	13	13945	
30-JUN-13	"O"	11	14	65	8	13	13946	
01-JUL-13	"A"	13	15	65	0	13	13947	
01-JUL-13	"O"			0	8	13	13948	
02-JUL-13	"A"	14	15	120	0	13	13949	
02-JUL-13	"O"			0	8	13	13950	
03-JUL-13	"A"	14	14	90	0	13	13951	
03-JUL-13	"O"			0	8	13	13952	
04-JUL-13	"A"	14	13	40	0	13	13953	
04-JUL-13	"O"			0	8	13	13954	
05-JUL-13	"A"	15	12	30	0	13	13955	
05-JUL-13	"O"			0	8	13	13956	
06-JUL-13	"A"	14	16	90	0	13	13957	
06-JUL-13	"O"			0	8	13	13958	
07-JUL-13	"A"	12	13	70	0	13	13959	
07-JUL-13	"O"			0	8	13	13960	
08-JUL-13	"A"			0	0	13	13961	
08-JUL-13	"O"			0	8	13	13962	
09-JUL-13	"A"	13	14	120	0	13	13963	
09-JUL-13	"O"			0	8	13	13964	
10-JUL-13	"A"	13	14	90	0	13	13965	
10-JUL-13	"O"			0	8	13	13966	
11-JUL-13	"A"	14	12	50	0	13	13967	
11-JUL-13	"O"			0	8	13	13968	
12-JUL-13	"A"	14	11	30	0	13	13969	
12-JUL-13	"O"			0	8	13	13970	
13-JUL-13	"A"	14	15	90	0	13	13971	
13-JUL-13	"O"			0	9	13	13972	
14-JUL-13	"A"			0	0	13	13973	
14-JUL-13	"O"	13	15	60	9	13	13974	
30-APR-12	"A"	14	11	180	7	14	13975	
30-APR-12	"O"			0	7	14	13976	
01-MAY-12	"A"	14	11	45	0	14	13977	
01-MAY-12	"O"			0	8	14	13978	
02-MAY-12	"A"	16	14	75	0	14	13979	
02-MAY-12	"O"	15	12	70	8	14	13980	
03-MAY-12	"A"	16	16	95	8	14	13981	
03-MAY-12	"O"	15	12	45	8	14	13982	
04-MAY-12	"A"	16	15	90	0	14	13983	
04-MAY-12	"O"			0	9	14	13984	
05-MAY-12	"A"	15	12	90	0	14	13985	
05-MAY-12	"O"	15	11	120	8	14	13986	
06-MAY-12	"A"	16	13	120	0	14	13987	
06-MAY-12	"O"	16	13	67	8	14	13988	
07-MAY-12	"A"	15	12	40	0	14	13989	
07-MAY-12	"O"			0	8	14	13990	
08-MAY-12	"A"	15	16	100	7	14	13991	
08-MAY-12	"O"			0	7	14	13992	
09-MAY-12	"A"			0	7	14	13993	
09-MAY-12	"O"			0	7	14	13994	
10-MAY-12	"A"	15	13	90	0	14	13995	
10-MAY-12	"O"	15	14	100	8	14	13996	
11-MAY-12	"A"	16	12	60	0	14	13997	
11-MAY-12	"O"			0	7	14	13998	
12-MAY-12	"A"			0	0	14	13999	
12-MAY-12	"O"	14	15	90	8	14	14000	
13-MAY-12	"A"	14	12	105	10	14	14001	
13-MAY-12	"O"			0	10	14	14002	
14-MAY-12	"A"	15	13	50	0	14	14003	
14-MAY-12	"O"	15	11	45	7	14	14004	
15-MAY-12	"A"	15	14	120	0	14	14005	
15-MAY-12	"O"	15	10	30	9	14	14006	
16-MAY-12	"A"	15	10	30	0	14	14007	
16-MAY-12	"O"	15	14	45	9	14	14008	
17-MAY-12	"A"	16	14	70	9	14	14009	
17-MAY-12	"O"			0	9	14	14010	
18-MAY-12	"A"			0	0	14	14011	
18-MAY-12	"O"	16	9	40	8	14	14012	
19-MAY-12	"A"			0	0	14	14013	
19-MAY-12	"O"	15	10	30	8	14	14014	
20-MAY-12	"A"	15	15	90	9	14	14015	
20-MAY-12	"O"			0	9	14	14016	
21-MAY-12	"A"	13	12	60	8	14	14017	
21-MAY-12	"O"	15	11	45	8	14	14018	
22-MAY-12	"A"	15	14	116	0	14	14019	
22-MAY-12	"O"	15	13	15	9	14	14020	
23-MAY-12	"A"	15	15	100	0	14	14021	
23-MAY-12	"O"	16	14	60	9	14	14022	
24-MAY-12	"A"	14	15	95	0	14	14023	
24-MAY-12	"O"	16	17	65	9	14	14024	
25-MAY-12	"A"	16	11	58	9	14	14025	
25-MAY-12	"O"			0	9	14	14026	
26-MAY-12	"A"	15	12	30	0	14	14027	
26-MAY-12	"O"			0	7	14	14028	
27-MAY-12	"A"	16	16	100	10	14	14029	
27-MAY-12	"O"	16	11	30	10	14	14030	
28-MAY-12	"A"			0	0	14	14031	
28-MAY-12	"O"	15	11	28	4	14	14032	
29-MAY-12	"A"	15	15	100	0	14	14033	
29-MAY-12	"O"			0	9	14	14034	
30-MAY-12	"A"	15	13	60	0	14	14035	
30-MAY-12	"O"	15	11	59	8	14	14036	
31-MAY-12	"A"	15	13	61	8	14	14037	
31-MAY-12	"O"	16	15	41	8	14	14038	
01-JUN-12	"A"	16	10	30	8	14	14039	
01-JUN-12	"O"			0	9	14	14040	
02-JUN-12	"A"	16	16	60	0	14	14041	
02-JUN-12	"O"			0	9	14	14042	
03-JUN-12	"A"	15	11	30	8	14	14043	
03-JUN-12	"O"			0	8	14	14044	
04-JUN-12	"A"	16	11	90	0	14	14045	
04-JUN-12	"O"	15	13	45	7	14	14046	
05-JUN-12	"A"	16	15	90	0	14	14047	
05-JUN-12	"O"	16	11	72	8	14	14048	
06-JUN-12	"A"	16	12	58	0	14	14049	
06-JUN-12	"O"	16	16	63	8	14	14050	
07-JUN-12	"A"	16	15	90	0	14	14051	
07-JUN-12	"O"	16	11	82	8	14	14052	
08-JUN-12	"A"	16	11	60	0	14	14053	
08-JUN-12	"O"			0	9	14	14054	
09-JUN-12	"A"	15	12	80	0	14	14055	
09-JUN-12	"O"	16	16	105	8	14	14056	
10-JUN-12	"A"	16	15	75	10	14	14057	
10-JUN-12	"O"			0	10	14	14058	
11-JUN-12	"A"	15	11	45	0	14	14059	
11-JUN-12	"O"	16	13	45	8	14	14060	
12-JUN-12	"A"	16	15	90	0	14	14061	
12-JUN-12	"O"	15	13	75	8	14	14062	
13-JUN-12	"A"			0	0	14	14063	
13-JUN-12	"O"	16	11	60	8	14	14064	
14-JUN-12	"A"	16	12	60	0	14	14065	
14-JUN-12	"O"			0	9	14	14066	
15-JUN-12	"A"	16	10	30	0	14	14067	
15-JUN-12	"O"	16	12	45	8	14	14068	
16-JUN-12	"A"	16	11	30	0	14	14069	
16-JUN-12	"O"			0	9	14	14070	
17-JUN-12	"A"			0	0	14	14071	
17-JUN-12	"O"	16	16	75	10	14	14072	
18-JUN-12	"A"	16	11	25	0	14	14073	
18-JUN-12	"O"	15	12	45	7	14	14074	
19-JUN-12	"A"	16	11	47	0	14	14075	
19-JUN-12	"O"	16	13	30	8	14	14076	
20-JUN-12	"A"	16	15	130	0	14	14077	
20-JUN-12	"O"	16	14	90	8	14	14078	
21-JUN-12	"A"	16	14	90	0	14	14079	
21-JUN-12	"O"	16	13	37	8	14	14080	
22-JUN-12	"A"			0	8	14	14081	
22-JUN-12	"O"			0	8	14	14082	
23-JUN-12	"A"	16	14	90	8	14	14083	
23-JUN-12	"O"	16	11	23	8	14	14084	
24-JUN-12	"A"	15	15	60	6	14	14085	
24-JUN-12	"O"			0	6	14	14086	
25-JUN-12	"A"	15	11	60	0	14	14087	
25-JUN-12	"O"	15	13	45	7	14	14088	
26-JUN-12	"A"	16	14	90	0	14	14089	
26-JUN-12	"O"	15	11	135	9	14	14090	
27-JUN-12	"A"			0	0	14	14091	
27-JUN-12	"O"	15	11	100	8	14	14092	
28-JUN-12	"A"	16	15	90	8	14	14093	
28-JUN-12	"O"			0	8	14	14094	
29-JUN-12	"A"			0	0	14	14095	
29-JUN-12	"O"	15	10	30	8	14	14096	
30-JUN-12	"A"	16	16	75	9	14	14097	
30-JUN-12	"O"			0	9	14	14098	
01-JUL-12	"A"			0	0	14	14099	
01-JUL-12	"O"			0	8	14	14100	
02-JUL-12	"A"	15	11	90	0	14	14101	
02-JUL-12	"O"	15	12	45	8	14	14102	
03-JUL-12	"A"	15	15	100	8	14	14103	
03-JUL-12	"O"	15	12	75	8	14	14104	
04-JUL-12	"A"	15	12	90	0	14	14105	
04-JUL-12	"O"			0	8	14	14106	
05-JUL-12	"A"	15	15	87	0	14	14107	
05-JUL-12	"O"	15	11	75	7	14	14108	
06-JUL-12	"A"	16	14	57	0	14	14109	
06-JUL-12	"O"	16	11	50	7	14	14110	
07-JUL-12	"A"	15	15	91	9	14	14111	
07-JUL-12	"O"			0	9	14	14112	
08-JUL-12	"A"			0	0	14	14113	
08-JUL-12	"O"	16	13	90	8	14	14114	
09-JUL-12	"A"			0	0	14	14115	
09-JUL-12	"O"	15	11	75	9	14	14116	
10-JUL-12	"A"	16	15	100	0	14	14117	
10-JUL-12	"O"	15	15	15	8	14	14118	
11-JUL-12	"A"	14	11	85	7	14	14119	
11-JUL-12	"O"			0	7	14	14120	
12-JUL-12	"A"			0	0	14	14121	
12-JUL-12	"O"	15	15	100	7	14	14122	
13-JUL-12	"A"	15	12	67	7	14	14123	
13-JUL-12	"O"			0	7	14	14124	
14-JUL-12	"A"	15	15	90	0	14	14125	
14-JUL-12	"O"			0	10	14	14126	
15-JUL-12	"A"	15	12	80	0	14	14127	
15-JUL-12	"O"	15	11	120	9	14	14128	
16-JUL-12	"A"			0	0	14	14129	
16-JUL-12	"O"	15	11	70	7	14	14130	
17-JUL-12	"A"	15	14	90	0	14	14131	
17-JUL-12	"O"			0	7	14	14132	
18-JUL-12	"A"	14	11	85	7	14	14133	
18-JUL-12	"O"			0	7	14	14134	
19-JUL-12	"A"			0	0	14	14135	
19-JUL-12	"O"			0	7	14	14136	
20-JUL-12	"A"			0	0	14	14137	
20-JUL-12	"O"			0	6	14	14138	
21-JUL-12	"A"			0	0	14	14139	
21-JUL-12	"O"	15	11	90	9	14	14140	
22-JUL-12	"A"	16	15	70	9	14	14141	
22-JUL-12	"O"	16	13	195	9	14	14142	
23-JUL-12	"A"	16	13	145	9	14	14143	
23-JUL-12	"O"	16	10	58	9	14	14144	
24-JUL-12	"A"	15	11	75	0	14	14145	
24-JUL-12	"O"	16	15	287	7	14	14146	
25-JUL-12	"A"			0	0	14	14147	
25-JUL-12	"O"	16	14	114	9	14	14148	
26-JUL-12	"A"			0	0	14	14149	
26-JUL-12	"O"	16	14	344	9	14	14150	
27-JUL-12	"A"	16	11	68	9	14	14151	
27-JUL-12	"O"			0	9	14	14152	
28-JUL-12	"A"	15	11	20	0	14	14153	
28-JUL-12	"O"			0	7	14	14154	
29-JUL-12	"A"	15	11	90	0	14	14155	
29-JUL-12	"O"			0	9	14	14156	
30-JUL-12	"A"	16	13	80	0	14	14157	
30-JUL-12	"O"	16	15	90	8	14	14158	
31-JUL-12	"A"	15	12	75	0	14	14159	
31-JUL-12	"O"	16	15	90	9	14	14160	
01-AUG-12	"A"			0	0	14	14161	
01-AUG-12	"O"	16	14	305	8	14	14162	
02-AUG-12	"A"			0	0	14	14163	
02-AUG-12	"O"	16	11	135	8	14	14164	
03-AUG-12	"A"			0	0	14	14165	
03-AUG-12	"O"	16	15	85	9	14	14166	
04-AUG-12	"A"	15	12	58	0	14	14167	
04-AUG-12	"O"	16	14	244	8	14	14168	
05-AUG-12	"A"			0	0	14	14169	
05-AUG-12	"O"	15	12	60	7	14	14170	
06-AUG-12	"A"			0	0	14	14171	
06-AUG-12	"O"			0	10	14	14172	
07-AUG-12	"A"	16	14	90	8	14	14173	
07-AUG-12	"O"			0	9	14	14174	
08-AUG-12	"A"	16	11	77	0	14	14175	
08-AUG-12	"O"			0	8	14	14176	
09-AUG-12	"A"	16	14	87	0	14	14177	
09-AUG-12	"O"			0	7	14	14178	
10-AUG-12	"A"	15	12	60	0	14	14179	
10-AUG-12	"O"	16	15	97	9	14	14180	
11-AUG-12	"A"			0	0	14	14181	
11-AUG-12	"O"	16	14	90	9	14	14182	
12-AUG-12	"A"	15	11	100	0	14	14183	
12-AUG-12	"O"	16	12	120	9	14	14184	
13-AUG-12	"A"			0	0	14	14185	
13-AUG-12	"O"	15	12	60	9	14	14186	
14-AUG-12	"A"	16	16	90	0	14	14187	
14-AUG-12	"O"	15	11	100	8	14	14188	
15-AUG-12	"A"	15	11	65	0	14	14189	
15-AUG-12	"O"	16	16	140	8	14	14190	
16-AUG-12	"A"	16	15	120	0	14	14191	
16-AUG-12	"O"	16	14	76	8	14	14192	
17-AUG-12	"A"	15	11	86	0	14	14193	
17-AUG-12	"O"	15	12	130	9	14	14194	
18-AUG-12	"A"	16	14	100	0	14	14195	
18-AUG-12	"O"			0	10	14	14196	
19-AUG-12	"A"	16	14	107	0	14	14197	
19-AUG-12	"O"	15	12	120	8	14	14198	
20-AUG-12	"A"			0	0	14	14199	
20-AUG-12	"O"	15	12	60	9	14	14200	
21-AUG-12	"A"	16	13	100	0	14	14201	
21-AUG-12	"O"	15	12	90	8	14	14202	
22-AUG-12	"A"	16	13	65	0	14	14203	
22-AUG-12	"O"	15	12	80	8	14	14204	
23-AUG-12	"A"	15	15	80	0	14	14205	
23-AUG-12	"O"	16	16	75	9	14	14206	
24-AUG-12	"A"	15	10	20	0	14	14207	
24-AUG-12	"O"			0	9	14	14208	
25-AUG-12	"A"	16	15	120	0	14	14209	
25-AUG-12	"O"			0	9	14	14210	
26-AUG-12	"A"			0	0	14	14211	
26-AUG-12	"O"	15	11	120	9	14	14212	
27-AUG-12	"A"			0	0	14	14213	
27-AUG-12	"O"	15	11	60	8	14	14214	
28-AUG-12	"A"	16	16	90	45	14	14215	
28-AUG-12	"O"			0	8	14	14216	
29-AUG-12	"A"	15	11	60	0	14	14217	
29-AUG-12	"O"	16	14	150	8	14	14218	
30-AUG-12	"A"	16	11	75	0	14	14219	
30-AUG-12	"O"	16	14	60	10	14	14220	
31-AUG-12	"A"	15	11	45	0	14	14221	
31-AUG-12	"O"			0	9	14	14222	
01-SEP-12	"A"			0	0	14	14223	
01-SEP-12	"O"	16	9	30	9	14	14224	
02-SEP-12	"A"	16	16	75	0	14	14225	
02-SEP-12	"O"	16	9	17	10	14	14226	
03-SEP-12	"A"			0	0	14	14227	
03-SEP-12	"O"	15	11	61	9	14	14228	
04-SEP-12	"A"			0	0	14	14229	
04-SEP-12	"O"	16	14	90	9	14	14230	
05-SEP-12	"A"	16	12	90	0	14	14231	
05-SEP-12	"O"	16	15	60	8	14	14232	
06-SEP-12	"A"	16	15	134	0	14	14233	
06-SEP-12	"O"	15	14	61	8	14	14234	
07-SEP-12	"A"	15	11	95	0	14	14235	
07-SEP-12	"O"	15	12	45	8	14	14236	
08-SEP-12	"A"	15	15	50	0	14	14237	
08-SEP-12	"O"	15	14	204	9	14	14238	
09-SEP-12	"A"			0	0	14	14239	
09-SEP-12	"O"	15	12	75	9	14	14240	
10-SEP-12	"A"			0	0	14	14241	
10-SEP-12	"O"	15	11	60	9	14	14242	
11-SEP-12	"A"			0	1	14	14243	
11-SEP-12	"O"	16	15	95	9	14	14244	
12-SEP-12	"A"	15	11	90	0	14	14245	
12-SEP-12	"O"	16	13	60	8	14	14246	
13-SEP-12	"A"	16	16	90	0	14	14247	
13-SEP-12	"O"	16	14	120	9	14	14248	
14-SEP-12	"A"			0	0	14	14249	
14-SEP-12	"O"	15	11	45	8	14	14250	
15-SEP-12	"A"	15	13	150	0	14	14251	
15-SEP-12	"O"	15	16	75	8	14	14252	
16-SEP-12	"A"	15	12	83	0	14	14253	
16-SEP-12	"O"			0	10	14	14254	
17-SEP-12	"A"			0	0	14	14255	
17-SEP-12	"O"	15	11	60	8	14	14256	
18-SEP-12	"A"	16	14	70	1	14	14257	
18-SEP-12	"O"	16	13	90	8	14	14258	
19-SEP-12	"A"	15	12	50	0	14	14259	
19-SEP-12	"O"			0	8	14	14260	
20-SEP-12	"A"	15	11	35	0	14	14261	
20-SEP-12	"O"			0	7	14	14262	
21-SEP-12	"A"	16	11	60	0	14	14263	
21-SEP-12	"O"			0	10	14	14264	
22-SEP-12	"A"	16	16	180	0	14	14265	
22-SEP-12	"O"	15	13	10	9	14	14266	
23-SEP-12	"A"	14	17	60	0	14	14267	
23-SEP-12	"O"			0	9	14	14268	
24-SEP-12	"A"			0	0	14	14269	
24-SEP-12	"O"			0	7	14	14270	
25-SEP-12	"A"	15	11	20	0	14	14271	
25-SEP-12	"O"			0	11	14	14272	
26-SEP-12	"A"			0	0	14	14273	
26-SEP-12	"O"			0	8	14	14274	
27-SEP-12	"A"	14	15	60	0	14	14275	
27-SEP-12	"O"			0	9	14	14276	
28-SEP-12	"A"			0	0	14	14277	
28-SEP-12	"O"	15	12	30	8	14	14278	
29-SEP-12	"A"			0	0	14	14279	
29-SEP-12	"O"			0	7	14	14280	
30-SEP-12	"A"			0	0	14	14281	
30-SEP-12	"O"			0	8	14	14282	
01-OCT-12	"A"			0	0	14	14283	
01-OCT-12	"O"	15	10	30	10	14	14284	
02-OCT-12	"A"			0	0	14	14285	
02-OCT-12	"O"			0	10	14	14286	
03-OCT-12	"A"			0	0	14	14287	
03-OCT-12	"O"	15	14	60	8	14	14288	
04-OCT-12	"A"	16	15	90	0	14	14289	
04-OCT-12	"O"			0	9	14	14290	
05-OCT-12	"A"			0	0	14	14291	
05-OCT-12	"O"			0	9	14	14292	
06-OCT-12	"A"	16	11	55	0	14	14293	
06-OCT-12	"O"			0	10	14	14294	
07-OCT-12	"A"	16	11	41	0	14	14295	
07-OCT-12	"O"			0	9	14	14296	
08-OCT-12	"A"			0	0	14	14297	
08-OCT-12	"O"			0	9	14	14298	
09-OCT-12	"A"	14	14	90	0	14	14299	
09-OCT-12	"O"			0	9	14	14300	
10-OCT-12	"A"			0	0	14	14301	
10-OCT-12	"O"	15	11	30	9	14	14302	
11-OCT-12	"A"	16	15	60	0	14	14303	
11-OCT-12	"O"	16	12	70	10	14	14304	
12-OCT-12	"A"			0	0	14	14305	
12-OCT-12	"O"	16	11	60	9	14	14306	
13-OCT-12	"A"	16	11	45	0	14	14307	
13-OCT-12	"O"			0	9	14	14308	
14-OCT-12	"A"	16	16	70	0	14	14309	
14-OCT-12	"O"	16	10	12	8	14	14310	
15-OCT-12	"A"			0	0	14	14311	
15-OCT-12	"O"	15	11	45	9	14	14312	
16-OCT-12	"A"	16	16	90	0	14	14313	
16-OCT-12	"O"			0	9	14	14314	
17-OCT-12	"A"			0	0	14	14315	
17-OCT-12	"O"	16	11	76	8	14	14316	
18-OCT-12	"A"			0	0	14	14317	
18-OCT-12	"O"	16	14	110	9	14	14318	
19-OCT-12	"A"			0	0	14	14319	
19-OCT-12	"O"	15	11	59	8	14	14320	
20-OCT-12	"A"	16	16	75	0	14	14321	
20-OCT-12	"O"			0	9	14	14322	
21-OCT-12	"A"	16	11	90	0	14	14323	
21-OCT-12	"O"			0	8	14	14324	
22-OCT-12	"A"			0	0	14	14325	
22-OCT-12	"O"	16	11	45	9	14	14326	
23-OCT-12	"A"	16	16	105	0	14	14327	
23-OCT-12	"O"			0	10	14	14328	
24-OCT-12	"A"	16	12	75	0	14	14329	
24-OCT-12	"O"			0	8	14	14330	
25-OCT-12	"A"	15	15	105	0	14	14331	
25-OCT-12	"O"			0	8	14	14332	
26-OCT-12	"A"	15	11	75	0	14	14333	
26-OCT-12	"O"	15	10	45	8	14	14334	
27-OCT-12	"A"			0	1	14	14335	
27-OCT-12	"O"	16	16	150	9	14	14336	
28-OCT-12	"A"	16	11	105	0	14	14337	
28-OCT-12	"O"			0	10	14	14338	
29-OCT-12	"A"			0	0	14	14339	
29-OCT-12	"O"	15	11	75	9	14	14340	
30-OCT-12	"A"	15	16	100	0	14	14341	
30-OCT-12	"O"			0	9	14	14342	
31-OCT-12	"A"	16	11	96	0	14	14343	
31-OCT-12	"O"			0	8	14	14344	
01-NOV-12	"A"	16	14	100	0	14	14345	
01-NOV-12	"O"			0	10	14	14346	
02-NOV-12	"A"	15	11	75	0	14	14347	
02-NOV-12	"O"	14	11	45	8	14	14348	
03-NOV-12	"A"	16	14	100	0	14	14349	
03-NOV-12	"O"			0	9	14	14350	
04-NOV-12	"A"			0	0	14	14351	
04-NOV-12	"O"	15	11	107	9	14	14352	
05-NOV-12	"A"	15	12	77	0	14	14353	
05-NOV-12	"O"	15	12	45	6	14	14354	
06-NOV-12	"A"	14	17	90	0	14	14355	
06-NOV-12	"O"			0	9	14	14356	
07-NOV-12	"A"			0	0	14	14357	
07-NOV-12	"O"	15	13	85	8	14	14358	
08-NOV-12	"A"	16	11	107	0	14	14359	
08-NOV-12	"O"			0	8	14	14360	
09-NOV-12	"A"	16	11	50	0	14	14361	
09-NOV-12	"O"			0	8	14	14362	
10-NOV-12	"A"			0	0	14	14363	
10-NOV-12	"O"	15	17	120	7	14	14364	
11-NOV-12	"A"	14	11	117	0	14	14365	
11-NOV-12	"O"			0	5	14	14366	
12-NOV-12	"A"	13	12	30	0	14	14367	
12-NOV-12	"O"			0	9	14	14368	
13-NOV-12	"A"	15	14	90	0	14	14369	
13-NOV-12	"O"			0	9	14	14370	
14-NOV-12	"A"	16	11	60	0	14	14371	
14-NOV-12	"O"			0	8	14	14372	
15-NOV-12	"A"			0	0	14	14373	
15-NOV-12	"O"	16	14	90	10	14	14374	
16-NOV-12	"A"	16	10	30	0	14	14375	
16-NOV-12	"O"			0	9	14	14376	
17-NOV-12	"A"			0	0	14	14377	
17-NOV-12	"O"	16	10	40	8	14	14378	
18-NOV-12	"A"	16	16	105	0	14	14379	
18-NOV-12	"O"			0	9	14	14380	
19-NOV-12	"A"			0	0	14	14381	
19-NOV-12	"O"	15	11	60	9	14	14382	
20-NOV-12	"A"	15	15	112	0	14	14383	
20-NOV-12	"O"			0	9	14	14384	
21-NOV-12	"A"	14	12	85	0	14	14385	
21-NOV-12	"O"	15	18	20	8	14	14386	
22-NOV-12	"A"	15	15	108	0	14	14387	
22-NOV-12	"O"			0	9	14	14388	
23-NOV-12	"A"	16	11	77	0	14	14389	
23-NOV-12	"O"	16	11	46	8	14	14390	
24-NOV-12	"A"			0	0	14	14391	
24-NOV-12	"O"	15	17	142	9	14	14392	
25-NOV-12	"A"	15	11	118	0	14	14393	
25-NOV-12	"O"			0	7	14	14394	
26-NOV-12	"A"	15	12	60	0	14	14395	
26-NOV-12	"O"			0	9	14	14396	
27-NOV-12	"A"	16	17	150	0	14	14397	
27-NOV-12	"O"	15	11	45	9	14	14398	
28-NOV-12	"A"			0	0	14	14399	
28-NOV-12	"O"	15	12	90	9	14	14400	
29-NOV-12	"A"	14	14	60	0	14	14401	
29-NOV-12	"O"	16	17	120	9	14	14402	
30-NOV-12	"A"			0	0	14	14403	
30-NOV-12	"O"	14	12	30	9	14	14404	
01-DEC-12	"A"	16	16	120	0	14	14405	
01-DEC-12	"O"			0	9	14	14406	
02-DEC-12	"A"			0	0	14	14407	
02-DEC-12	"O"	16	12	120	8	14	14408	
03-DEC-12	"A"			0	0	14	14409	
03-DEC-12	"O"	14	11	60	9	14	14410	
04-DEC-12	"A"	15	17	150	0	14	14411	
04-DEC-12	"O"			0	9	14	14412	
05-DEC-12	"A"	16	15	70	0	14	14413	
05-DEC-12	"O"	15	11	60	8	14	14414	
06-DEC-12	"A"	16	14	100	0	14	14415	
06-DEC-12	"O"			0	10	14	14416	
07-DEC-12	"A"	15	15	70	0	14	14417	
07-DEC-12	"O"			0	8	14	14418	
08-DEC-12	"A"			0	0	14	14419	
08-DEC-12	"O"	15	11	68	7	14	14420	
09-DEC-12	"A"	16	12	118	0	14	14421	
09-DEC-12	"O"			0	10	14	14422	
10-DEC-12	"A"	15	11	45	0	14	14423	
10-DEC-12	"O"	15	11	60	9	14	14424	
11-DEC-12	"A"	15	11	110	0	14	14425	
11-DEC-12	"O"			0	8	14	14426	
12-DEC-12	"A"	15	11	90	0	14	14427	
12-DEC-12	"O"	16	13	75	8	14	14428	
13-DEC-12	"A"			0	0	14	14429	
13-DEC-12	"O"	17	15	90	9	14	14430	
14-DEC-12	"A"	16	11	85	0	14	14431	
14-DEC-12	"O"	17	14	70	8	14	14432	
15-DEC-12	"A"			0	1	14	14433	
15-DEC-12	"O"			0	7	14	14434	
16-DEC-12	"A"	15	11	60	0	14	14435	
16-DEC-12	"O"	16	12	120	10	14	14436	
17-DEC-12	"A"			0	1	14	14437	
